Date,Product Category,Product Name,Store Name,Store Type,Year,Quarter,Month,Day,Sum of Year,Sum of Units Sold,Region,Sum of Profit,Sum of Revenue
2020-02-28 00:00:00,Toys,Lego Bricks,Hollywood,Commercial,2020,Qtr 1,February,28,2020,46,Los Angeles,230,1839.5400000000002
2020-02-29 00:00:00,Art & Crafts,Barrel O' Slime,Millenium,Downtown,2020,Qtr 1,February,29,2020,9,Chicago,18,35.910000000000004
2020-02-29 00:00:00,Art & Crafts,Kids Makeup Kit,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,38,New York,227.99999999999994,759.6199999999999
2020-02-29 00:00:00,Art & Crafts,Kids Makeup Kit,JFK,Airport,2020,Qtr 1,February,29,2020,3,New York,17.999999999999993,59.97
2020-02-29 00:00:00,Art & Crafts,Kids Makeup Kit,LAX,Airport,2020,Qtr 1,February,29,2020,30,Los Angeles,179.99999999999994,599.6999999999999
2020-02-29 00:00:00,Art & Crafts,Kids Makeup Kit,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,9,Chicago,53.999999999999986,179.91
2020-02-29 00:00:00,Art & Crafts,Kids Makeup Kit,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,14,Chicago,83.99999999999997,279.85999999999996
2020-02-29 00:00:00,Art & Crafts,Kids Makeup Kit,Millenium,Downtown,2020,Qtr 1,February,29,2020,52,Chicago,311.9999999999999,1039.48
2020-02-29 00:00:00,Art & Crafts,Kids Makeup Kit,O'Hare,Airport,2020,Qtr 1,February,29,2020,18,Chicago,107.99999999999997,359.82
2020-02-29 00:00:00,Art & Crafts,Kids Makeup Kit,Times Square,Downtown,2020,Qtr 1,February,29,2020,67,New York,401.9999999999999,1339.33
2020-02-29 00:00:00,Art & Crafts,PlayDoh Can,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,36,New York,36.00000000000001,107.64000000000001
2020-02-29 00:00:00,Art & Crafts,PlayDoh Can,Hollywood,Commercial,2020,Qtr 1,February,29,2020,67,Los Angeles,67.00000000000001,200.33
2020-02-29 00:00:00,Art & Crafts,PlayDoh Can,JFK,Airport,2020,Qtr 1,February,29,2020,14,New York,14.000000000000004,41.86
2020-02-29 00:00:00,Art & Crafts,PlayDoh Can,LAX,Airport,2020,Qtr 1,February,29,2020,73,Los Angeles,73.00000000000001,218.27
2020-02-29 00:00:00,Art & Crafts,PlayDoh Can,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,11,Chicago,11.000000000000002,32.89
2020-02-29 00:00:00,Art & Crafts,PlayDoh Can,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,24,Chicago,24.000000000000007,71.76
2020-02-29 00:00:00,Art & Crafts,PlayDoh Can,Millenium,Downtown,2020,Qtr 1,February,29,2020,172,Chicago,172.00000000000003,514.2800000000001
2020-02-29 00:00:00,Art & Crafts,PlayDoh Can,O'Hare,Airport,2020,Qtr 1,February,29,2020,45,Chicago,45.00000000000001,134.55
2020-02-29 00:00:00,Art & Crafts,PlayDoh Can,Times Square,Downtown,2020,Qtr 1,February,29,2020,97,New York,97.00000000000003,290.03000000000003
2020-02-29 00:00:00,Art & Crafts,PlayDoh Toolkit,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,21,New York,21,104.79
2020-02-29 00:00:00,Art & Crafts,PlayDoh Toolkit,Hollywood,Commercial,2020,Qtr 1,February,29,2020,19,Los Angeles,19,94.81
2020-02-29 00:00:00,Art & Crafts,PlayDoh Toolkit,LAX,Airport,2020,Qtr 1,February,29,2020,105,Los Angeles,105,523.95
2020-02-29 00:00:00,Art & Crafts,PlayDoh Toolkit,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,32,Chicago,32,159.68
2020-02-29 00:00:00,Art & Crafts,PlayDoh Toolkit,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,39,Chicago,39,194.61
2020-02-29 00:00:00,Art & Crafts,PlayDoh Toolkit,Millenium,Downtown,2020,Qtr 1,February,29,2020,43,Chicago,43,214.57000000000002
2020-02-29 00:00:00,Art & Crafts,PlayDoh Toolkit,O'Hare,Airport,2020,Qtr 1,February,29,2020,6,Chicago,6,29.94
2020-02-29 00:00:00,Art & Crafts,PlayDoh Toolkit,Times Square,Downtown,2020,Qtr 1,February,29,2020,64,New York,64,319.36
2020-02-29 00:00:00,Electronics,Colorbuds,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,69,New York,552,1034.31
2020-02-29 00:00:00,Electronics,Colorbuds,JFK,Airport,2020,Qtr 1,February,29,2020,275,New York,2200,4122.25
2020-02-29 00:00:00,Electronics,Colorbuds,LAX,Airport,2020,Qtr 1,February,29,2020,174,Los Angeles,1392,2608.26
2020-02-29 00:00:00,Electronics,Colorbuds,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,49,Chicago,392,734.51
2020-02-29 00:00:00,Electronics,Colorbuds,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,186,Chicago,1488,2788.14
2020-02-29 00:00:00,Electronics,Colorbuds,Millenium,Downtown,2020,Qtr 1,February,29,2020,93,Chicago,744,1394.07
2020-02-29 00:00:00,Electronics,Colorbuds,O'Hare,Airport,2020,Qtr 1,February,29,2020,350,Chicago,2800,5246.5
2020-02-29 00:00:00,Electronics,Colorbuds,Times Square,Downtown,2020,Qtr 1,February,29,2020,222,New York,1776,3327.78
2020-02-29 00:00:00,Electronics,Toy Robot,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,6,New York,30,155.94
2020-02-29 00:00:00,Electronics,Toy Robot,Hollywood,Commercial,2020,Qtr 1,February,29,2020,16,Los Angeles,80,415.84
2020-02-29 00:00:00,Electronics,Toy Robot,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,40,Chicago,200,1039.6
2020-02-29 00:00:00,Electronics,Toy Robot,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,13,Chicago,65,337.87
2020-02-29 00:00:00,Electronics,Toy Robot,Millenium,Downtown,2020,Qtr 1,February,29,2020,63,Chicago,315,1637.37
2020-02-29 00:00:00,Electronics,Toy Robot,Times Square,Downtown,2020,Qtr 1,February,29,2020,16,New York,80,415.84
2020-02-29 00:00:00,Games,Chutes & Ladders,JFK,Airport,2020,Qtr 1,February,29,2020,10,New York,30,129.9
2020-02-29 00:00:00,Games,Chutes & Ladders,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,11,Chicago,33,142.89000000000001
2020-02-29 00:00:00,Games,Classic Dominoes,JFK,Airport,2020,Qtr 1,February,29,2020,23,New York,46,229.77
2020-02-29 00:00:00,Games,Classic Dominoes,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,16,Chicago,32,159.84
2020-02-29 00:00:00,Games,Classic Dominoes,Times Square,Downtown,2020,Qtr 1,February,29,2020,16,New York,32,159.84
2020-02-29 00:00:00,Games,Deck Of Cards,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,36,New York,108,251.64000000000001
2020-02-29 00:00:00,Games,Deck Of Cards,JFK,Airport,2020,Qtr 1,February,29,2020,80,New York,240,559.2
2020-02-29 00:00:00,Games,Deck Of Cards,LAX,Airport,2020,Qtr 1,February,29,2020,6,Los Angeles,18,41.94
2020-02-29 00:00:00,Games,Deck Of Cards,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,181,Chicago,543,1265.19
2020-02-29 00:00:00,Games,Deck Of Cards,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,54,Chicago,162,377.46000000000004
2020-02-29 00:00:00,Games,Deck Of Cards,Millenium,Downtown,2020,Qtr 1,February,29,2020,82,Chicago,246,573.1800000000001
2020-02-29 00:00:00,Games,Deck Of Cards,O'Hare,Airport,2020,Qtr 1,February,29,2020,164,Chicago,492,1146.3600000000001
2020-02-29 00:00:00,Games,Deck Of Cards,Times Square,Downtown,2020,Qtr 1,February,29,2020,55,New York,165,384.45
2020-02-29 00:00:00,Games,Glass Marbles,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,11,New York,55,120.89
2020-02-29 00:00:00,Games,Glass Marbles,JFK,Airport,2020,Qtr 1,February,29,2020,27,New York,135,296.73
2020-02-29 00:00:00,Games,Glass Marbles,LAX,Airport,2020,Qtr 1,February,29,2020,81,Los Angeles,405,890.19
2020-02-29 00:00:00,Games,Glass Marbles,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,23,Chicago,115,252.77
2020-02-29 00:00:00,Games,Glass Marbles,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,40,Chicago,200,439.6
2020-02-29 00:00:00,Games,Glass Marbles,Millenium,Downtown,2020,Qtr 1,February,29,2020,61,Chicago,305,670.39
2020-02-29 00:00:00,Games,Glass Marbles,O'Hare,Airport,2020,Qtr 1,February,29,2020,505,Chicago,2525,5549.95
2020-02-29 00:00:00,Games,Glass Marbles,Times Square,Downtown,2020,Qtr 1,February,29,2020,6,New York,30,65.94
2020-02-29 00:00:00,Games,Monopoly,JFK,Airport,2020,Qtr 1,February,29,2020,7,New York,41.999999999999986,139.92999999999998
2020-02-29 00:00:00,Games,Rubik's Cube,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,23,New York,46,459.77
2020-02-29 00:00:00,Games,Rubik's Cube,Hollywood,Commercial,2020,Qtr 1,February,29,2020,18,Los Angeles,36,359.82
2020-02-29 00:00:00,Games,Rubik's Cube,JFK,Airport,2020,Qtr 1,February,29,2020,12,New York,24,239.88
2020-02-29 00:00:00,Games,Rubik's Cube,LAX,Airport,2020,Qtr 1,February,29,2020,81,Los Angeles,162,1619.1899999999998
2020-02-29 00:00:00,Games,Rubik's Cube,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,42,Chicago,84,839.5799999999999
2020-02-29 00:00:00,Games,Rubik's Cube,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,24,Chicago,48,479.76
2020-02-29 00:00:00,Games,Rubik's Cube,Millenium,Downtown,2020,Qtr 1,February,29,2020,69,Chicago,138,1379.31
2020-02-29 00:00:00,Games,Rubik's Cube,Times Square,Downtown,2020,Qtr 1,February,29,2020,5,New York,10,99.94999999999999
2020-02-29 00:00:00,Games,Uno Card Game,JFK,Airport,2020,Qtr 1,February,29,2020,3,New York,12,23.97
2020-02-29 00:00:00,Sports & Outdoors,Basketball Hoop,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,2,Chicago,31.999999999999996,49.98
2020-02-29 00:00:00,Sports & Outdoors,Basketball Hoop,Times Square,Downtown,2020,Qtr 1,February,29,2020,9,New York,143.99999999999997,224.91
2020-02-29 00:00:00,Sports & Outdoors,Dart Gun,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,9,New York,36,143.91
2020-02-29 00:00:00,Sports & Outdoors,Dart Gun,JFK,Airport,2020,Qtr 1,February,29,2020,71,New York,284,1135.29
2020-02-29 00:00:00,Sports & Outdoors,Dart Gun,LAX,Airport,2020,Qtr 1,February,29,2020,16,Los Angeles,64,255.84
2020-02-29 00:00:00,Sports & Outdoors,Dart Gun,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,15,Chicago,60,239.85
2020-02-29 00:00:00,Sports & Outdoors,Dart Gun,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,35,Chicago,140,559.65
2020-02-29 00:00:00,Sports & Outdoors,Dart Gun,Millenium,Downtown,2020,Qtr 1,February,29,2020,88,Chicago,352,1407.1200000000001
2020-02-29 00:00:00,Sports & Outdoors,Dart Gun,O'Hare,Airport,2020,Qtr 1,February,29,2020,64,Chicago,256,1023.36
2020-02-29 00:00:00,Sports & Outdoors,Dart Gun,Times Square,Downtown,2020,Qtr 1,February,29,2020,20,New York,80,319.8
2020-02-29 00:00:00,Sports & Outdoors,Mini Ping Pong,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,2,New York,6,19.98
2020-02-29 00:00:00,Sports & Outdoors,Mini Ping Pong,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,83,Chicago,249,829.1700000000001
2020-02-29 00:00:00,Sports & Outdoors,Mini Ping Pong,Times Square,Downtown,2020,Qtr 1,February,29,2020,6,New York,18,59.94
2020-02-29 00:00:00,Sports & Outdoors,Nerf Gun,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,22,New York,109.99999999999996,439.78
2020-02-29 00:00:00,Sports & Outdoors,Nerf Gun,JFK,Airport,2020,Qtr 1,February,29,2020,7,New York,34.999999999999986,139.92999999999998
2020-02-29 00:00:00,Sports & Outdoors,Nerf Gun,LAX,Airport,2020,Qtr 1,February,29,2020,18,Los Angeles,89.99999999999997,359.82
2020-02-29 00:00:00,Sports & Outdoors,Nerf Gun,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,41,Chicago,204.99999999999991,819.5899999999999
2020-02-29 00:00:00,Sports & Outdoors,Nerf Gun,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,17,Chicago,84.99999999999997,339.83
2020-02-29 00:00:00,Sports & Outdoors,Nerf Gun,Millenium,Downtown,2020,Qtr 1,February,29,2020,79,Chicago,394.9999999999999,1579.2099999999998
2020-02-29 00:00:00,Sports & Outdoors,Nerf Gun,O'Hare,Airport,2020,Qtr 1,February,29,2020,23,Chicago,114.99999999999996,459.77
2020-02-29 00:00:00,Sports & Outdoors,Nerf Gun,Times Square,Downtown,2020,Qtr 1,February,29,2020,11,New York,54.99999999999998,219.89
2020-02-29 00:00:00,Sports & Outdoors,Splash Balls,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,91,New York,91,818.09
2020-02-29 00:00:00,Sports & Outdoors,Splash Balls,Hollywood,Commercial,2020,Qtr 1,February,29,2020,68,Los Angeles,68,611.32
2020-02-29 00:00:00,Sports & Outdoors,Splash Balls,JFK,Airport,2020,Qtr 1,February,29,2020,37,New York,37,332.63
2020-02-29 00:00:00,Sports & Outdoors,Splash Balls,LAX,Airport,2020,Qtr 1,February,29,2020,45,Los Angeles,45,404.55
2020-02-29 00:00:00,Sports & Outdoors,Splash Balls,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,67,Chicago,67,602.33
2020-02-29 00:00:00,Sports & Outdoors,Splash Balls,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,21,Chicago,21,188.79
2020-02-29 00:00:00,Sports & Outdoors,Splash Balls,Millenium,Downtown,2020,Qtr 1,February,29,2020,45,Chicago,45,404.55
2020-02-29 00:00:00,Sports & Outdoors,Splash Balls,O'Hare,Airport,2020,Qtr 1,February,29,2020,74,Chicago,74,665.26
2020-02-29 00:00:00,Sports & Outdoors,Splash Balls,Times Square,Downtown,2020,Qtr 1,February,29,2020,37,New York,37,332.63
2020-02-29 00:00:00,Toys,Action Figure,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,36,New York,216,575.64
2020-02-29 00:00:00,Toys,Action Figure,JFK,Airport,2020,Qtr 1,February,29,2020,30,New York,180,479.7
2020-02-29 00:00:00,Toys,Action Figure,LAX,Airport,2020,Qtr 1,February,29,2020,20,Los Angeles,120,319.8
2020-02-29 00:00:00,Toys,Action Figure,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,67,Chicago,402,1071.33
2020-02-29 00:00:00,Toys,Action Figure,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,24,Chicago,144,383.76
2020-02-29 00:00:00,Toys,Action Figure,Millenium,Downtown,2020,Qtr 1,February,29,2020,193,Chicago,1158,3086.07
2020-02-29 00:00:00,Toys,Action Figure,O'Hare,Airport,2020,Qtr 1,February,29,2020,66,Chicago,396,1055.34
2020-02-29 00:00:00,Toys,Action Figure,Times Square,Downtown,2020,Qtr 1,February,29,2020,49,New York,294,783.51
2020-02-29 00:00:00,Toys,Animal Figures,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,28,New York,84,363.72
2020-02-29 00:00:00,Toys,Animal Figures,JFK,Airport,2020,Qtr 1,February,29,2020,21,New York,63,272.79
2020-02-29 00:00:00,Toys,Animal Figures,LAX,Airport,2020,Qtr 1,February,29,2020,20,Los Angeles,60,259.8
2020-02-29 00:00:00,Toys,Animal Figures,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,17,Chicago,51,220.83
2020-02-29 00:00:00,Toys,Animal Figures,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,67,Chicago,201,870.33
2020-02-29 00:00:00,Toys,Animal Figures,Millenium,Downtown,2020,Qtr 1,February,29,2020,88,Chicago,264,1143.1200000000001
2020-02-29 00:00:00,Toys,Animal Figures,O'Hare,Airport,2020,Qtr 1,February,29,2020,50,Chicago,150,649.5
2020-02-29 00:00:00,Toys,Animal Figures,Times Square,Downtown,2020,Qtr 1,February,29,2020,13,New York,39,168.87
2020-02-29 00:00:00,Toys,Dino Egg,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,39,New York,39,428.61
2020-02-29 00:00:00,Toys,Dino Egg,LAX,Airport,2020,Qtr 1,February,29,2020,16,Los Angeles,16,175.84
2020-02-29 00:00:00,Toys,Dino Egg,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,85,Chicago,85,934.15
2020-02-29 00:00:00,Toys,Dino Egg,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,35,Chicago,35,384.65000000000003
2020-02-29 00:00:00,Toys,Dino Egg,Millenium,Downtown,2020,Qtr 1,February,29,2020,32,Chicago,32,351.68
2020-02-29 00:00:00,Toys,Dino Egg,O'Hare,Airport,2020,Qtr 1,February,29,2020,144,Chicago,144,1582.56
2020-02-29 00:00:00,Toys,Dinosaur Figures,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,17,New York,68,254.83
2020-02-29 00:00:00,Toys,Dinosaur Figures,JFK,Airport,2020,Qtr 1,February,29,2020,54,New York,216,809.46
2020-02-29 00:00:00,Toys,Dinosaur Figures,LAX,Airport,2020,Qtr 1,February,29,2020,36,Los Angeles,144,539.64
2020-02-29 00:00:00,Toys,Dinosaur Figures,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,15,Chicago,60,224.85
2020-02-29 00:00:00,Toys,Dinosaur Figures,Times Square,Downtown,2020,Qtr 1,February,29,2020,47,New York,188,704.53
2020-02-29 00:00:00,Toys,Lego Bricks,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,48,New York,240,1919.52
2020-02-29 00:00:00,Toys,Lego Bricks,JFK,Airport,2020,Qtr 1,February,29,2020,60,New York,300,2399.4
2020-02-29 00:00:00,Toys,Lego Bricks,LAX,Airport,2020,Qtr 1,February,29,2020,51,Los Angeles,255,2039.49
2020-02-29 00:00:00,Toys,Lego Bricks,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,35,Chicago,175,1399.65
2020-02-29 00:00:00,Toys,Lego Bricks,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,29,Chicago,145,1159.71
2020-02-29 00:00:00,Toys,Lego Bricks,Millenium,Downtown,2020,Qtr 1,February,29,2020,124,Chicago,620,4958.76
2020-02-29 00:00:00,Toys,Lego Bricks,O'Hare,Airport,2020,Qtr 1,February,29,2020,155,Chicago,775,6198.450000000001
2020-02-29 00:00:00,Toys,Lego Bricks,Times Square,Downtown,2020,Qtr 1,February,29,2020,49,New York,245,1959.51
2020-02-29 00:00:00,Toys,Teddy Bear,Fifth Avenue,Commercial,2020,Qtr 1,February,29,2020,29,New York,58,376.71
2020-02-29 00:00:00,Toys,Teddy Bear,Hollywood,Commercial,2020,Qtr 1,February,29,2020,10,Los Angeles,20,129.9
2020-02-29 00:00:00,Toys,Teddy Bear,JFK,Airport,2020,Qtr 1,February,29,2020,6,New York,12,77.94
2020-02-29 00:00:00,Toys,Teddy Bear,Lincoln Park,Residential,2020,Qtr 1,February,29,2020,10,Chicago,20,129.9
2020-02-29 00:00:00,Toys,Teddy Bear,Michigan Ave,Commercial,2020,Qtr 1,February,29,2020,16,Chicago,32,207.84
2020-02-29 00:00:00,Toys,Teddy Bear,Millenium,Downtown,2020,Qtr 1,February,29,2020,14,Chicago,28,181.86
2020-02-29 00:00:00,Toys,Teddy Bear,O'Hare,Airport,2020,Qtr 1,February,29,2020,18,Chicago,36,233.82
2020-03-01 00:00:00,Toys,Action Figure,Beverly Hills,Residential,2020,Qtr 1,March,1,2020,83,Los Angeles,498,1327.17
2020-03-02 00:00:00,Toys,Animal Figures,Beverly Hills,Residential,2020,Qtr 1,March,2,2020,51,Los Angeles,153,662.49
2020-03-03 00:00:00,Electronics,Colorbuds,Beverly Hills,Residential,2020,Qtr 1,March,3,2020,34,Los Angeles,272,509.66
2020-03-04 00:00:00,Sports & Outdoors,Dart Gun,Beverly Hills,Residential,2020,Qtr 1,March,4,2020,8,Los Angeles,32,127.92
2020-03-05 00:00:00,Games,Deck Of Cards,Beverly Hills,Residential,2020,Qtr 1,March,5,2020,162,Los Angeles,486,1132.38
2020-03-06 00:00:00,Toys,Dino Egg,Beverly Hills,Residential,2020,Qtr 1,March,6,2020,16,Los Angeles,16,175.84
2020-03-07 00:00:00,Toys,Dinosaur Figures,Beverly Hills,Residential,2020,Qtr 1,March,7,2020,49,Los Angeles,196,734.51
2020-03-08 00:00:00,Games,Glass Marbles,Beverly Hills,Residential,2020,Qtr 1,March,8,2020,37,Los Angeles,185,406.63
2020-03-09 00:00:00,Toys,Hot Wheels Pack,Beverly Hills,Residential,2020,Qtr 1,March,9,2020,14,Los Angeles,28,83.86
2020-03-10 00:00:00,Art & Crafts,Kids Makeup Kit,Beverly Hills,Residential,2020,Qtr 1,March,10,2020,35,Los Angeles,209.99999999999994,699.65
2020-03-11 00:00:00,Toys,Lego Bricks,Beverly Hills,Residential,2020,Qtr 1,March,11,2020,9,Los Angeles,45,359.91
2020-03-12 00:00:00,Sports & Outdoors,Mini Ping Pong,Beverly Hills,Residential,2020,Qtr 1,March,12,2020,22,Los Angeles,66,219.78
2020-03-13 00:00:00,Sports & Outdoors,Nerf Gun,Beverly Hills,Residential,2020,Qtr 1,March,13,2020,20,Los Angeles,99.99999999999997,399.79999999999995
2020-03-14 00:00:00,Art & Crafts,PlayDoh Can,Beverly Hills,Residential,2020,Qtr 1,March,14,2020,21,Los Angeles,21.000000000000004,62.790000000000006
2020-03-15 00:00:00,Art & Crafts,PlayDoh Toolkit,Beverly Hills,Residential,2020,Qtr 1,March,15,2020,2,Los Angeles,2,9.98
2020-03-16 00:00:00,Games,Rubik's Cube,Beverly Hills,Residential,2020,Qtr 1,March,16,2020,27,Los Angeles,54,539.7299999999999
2020-03-17 00:00:00,Sports & Outdoors,Splash Balls,Beverly Hills,Residential,2020,Qtr 1,March,17,2020,12,Los Angeles,12,107.88
2020-03-18 00:00:00,Toys,Teddy Bear,Beverly Hills,Residential,2020,Qtr 1,March,18,2020,21,Los Angeles,42,272.79
2020-03-19 00:00:00,Electronics,Toy Robot,Beverly Hills,Residential,2020,Qtr 1,March,19,2020,5,Los Angeles,25,129.95
2020-03-20 00:00:00,Games,Uno Card Game,Beverly Hills,Residential,2020,Qtr 1,March,20,2020,2,Los Angeles,8,15.98
2020-03-21 00:00:00,Toys,Action Figure,Hollywood,Commercial,2020,Qtr 1,March,21,2020,57,Los Angeles,342,911.4300000000001
2020-03-22 00:00:00,Toys,Animal Figures,Hollywood,Commercial,2020,Qtr 1,March,22,2020,11,Los Angeles,33,142.89000000000001
2020-03-23 00:00:00,Electronics,Colorbuds,Hollywood,Commercial,2020,Qtr 1,March,23,2020,202,Los Angeles,1616,3027.98
2020-03-24 00:00:00,Sports & Outdoors,Dart Gun,Hollywood,Commercial,2020,Qtr 1,March,24,2020,2,Los Angeles,8,31.98
2020-03-25 00:00:00,Games,Deck Of Cards,Hollywood,Commercial,2020,Qtr 1,March,25,2020,98,Los Angeles,294,685.02
2020-03-26 00:00:00,Toys,Dino Egg,Hollywood,Commercial,2020,Qtr 1,March,26,2020,21,Los Angeles,21,230.79
2020-03-27 00:00:00,Toys,Dinosaur Figures,Hollywood,Commercial,2020,Qtr 1,March,27,2020,24,Los Angeles,96,359.76
2020-03-28 00:00:00,Games,Glass Marbles,Hollywood,Commercial,2020,Qtr 1,March,28,2020,12,Los Angeles,60,131.88
2020-03-29 00:00:00,Toys,Hot Wheels Pack,Hollywood,Commercial,2020,Qtr 1,March,29,2020,41,Los Angeles,82,245.59
2020-03-30 00:00:00,Art & Crafts,Kids Makeup Kit,Hollywood,Commercial,2020,Qtr 1,March,30,2020,24,Los Angeles,143.99999999999994,479.76
2020-03-31 00:00:00,Art & Crafts,Kids Makeup Kit,Fifth Avenue,Commercial,2020,Qtr 1,March,31,2020,86,New York,515.9999999999999,1719.1399999999999
2020-03-31 00:00:00,Art & Crafts,Kids Makeup Kit,JFK,Airport,2020,Qtr 1,March,31,2020,31,New York,185.99999999999994,619.6899999999999
2020-03-31 00:00:00,Art & Crafts,Kids Makeup Kit,LAX,Airport,2020,Qtr 1,March,31,2020,43,Los Angeles,257.99999999999994,859.5699999999999
2020-03-31 00:00:00,Art & Crafts,Kids Makeup Kit,Lincoln Park,Residential,2020,Qtr 1,March,31,2020,60,Chicago,359.9999999999999,1199.3999999999999
